"","date","ibov","dexuseu","dexrealus","dexchus","dcoilwtico","dexeuus"
"336",2012-11-13,57486.07,1.2716,2.0614,6.226,85.38,0.786410821012897
"337",2012-11-14,56279.36,1.274,2.0629,6.225,86.32,0.784929356357928
"338",2012-11-16,55402.33,1.2715,2.0712,6.2354,86.62,0.786472670074715
"339",2012-11-19,56450.86,1.2806,2.0745,6.2343,89.05,0.780883960643448
"340",2012-11-21,56242.12,1.2816,2.0924,6.23,87.08,0.780274656679151
"341",2012-11-22,56436.97,1.28875,2.0912,6.22875,87.045,0.775945683802134
"342",2012-11-23,57574.03,1.2959,2.0985,6.2275,87.01,0.771664480283972
"343",2012-11-26,56737.1,1.2966,2.0787,6.2253,87.28,0.771247879068333
"344",2012-11-27,56248.09,1.294,2.0752,6.2221,86.81,0.772797527047913
"345",2012-11-28,56539.4,1.2923,2.0912,6.2273,86.1,0.773814129846011
"346",2012-11-29,57852.53,1.2953,2.0991,6.2281,87.64,0.772021925422682
"347",2012-11-30,57474.57,1.301,2.1074,6.2265,88.54,0.768639508070715
"348",2012-12-03,58202.35,1.3066,2.1121,6.2277,88.69,0.765345170671973
"349",2012-12-04,57563.23,1.3081,2.1077,6.2254,88.04,0.764467548352572
"350",2012-12-05,57678.62,1.3077,2.1046,6.2251,87.36,0.764701384109505
"351",2012-12-06,57656.42,1.2968,2.0836,6.2282,85.47,0.771128932757557
"352",2012-12-07,58487.32,1.2942,2.0804,6.2299,85.45,0.772678102302581
"353",2012-12-10,59248.23,1.293,2.081,6.2296,85.14,0.773395204949729
"354",2012-12-11,59623.34,1.2992,2.0743,6.246,85.36,0.769704433497537
"355",2012-12-12,59474.18,1.3038,2.0801,6.2502,86.35,0.766988801963491
"356",2012-12-13,59316.75,1.3077,2.0751,6.2316,85.39,0.764701384109505
"357",2012-12-14,59604.92,1.3134,2.084,6.241,86.32,0.76138267093041
"358",2012-12-17,59566.52,1.3169,2.0902,6.236,86.71,0.759359100918825
"359",2012-12-18,60460.73,1.3224,2.0966,6.2322,87.46,0.756200846944949
"360",2012-12-19,60998.34,1.326,2.0791,6.2293,89.09,0.754147812971342
"361",2012-12-20,61276.12,1.3224,2.0625,6.2297,89.76,0.756200846944949
"362",2012-12-21,61007.03,1.3166,2.0758,6.2284,88.2,0.759532128209023
"363",2012-12-26,60959.79,1.3228,2.0569,6.2351,90.71,0.755972180223768
"364",2012-12-27,60415.95,1.3228,2.0483,6.2358,90.91,0.755972180223768
"365",2012-12-28,60952.08,1.322,2.0435,6.2315,90.66,0.75642965204236
"366",2013-01-02,62550.1,1.3195,2.0415,6.2301,93.14,0.757862826828344
"367",2013-01-03,63312.46,1.311,2.0464,6.2301,92.97,0.7627765064836
"368",2013-01-04,62523.06,1.3047,2.0425,6.2303,93.12,0.76645972254158
"369",2013-01-07,61932.54,1.3099,2.0312,6.2294,93.2,0.763417054737003
"370",2013-01-08,61127.84,1.3068,2.0286,6.2235,93.21,0.765228037955311
"371",2013-01-09,61578.58,1.3078,2.0417,6.226,93.08,0.764642911760208
"372",2013-01-10,61678.31,1.322,2.0358,6.223,93.81,0.75642965204236
"373",2013-01-11,61497.43,1.3353,2.0341,6.2156,93.6,0.74889537931551
"374",2013-01-14,62080.79,1.3369,2.0334,6.219,94.27,0.747999102401077
"375",2013-01-15,61727.61,1.3342,2.0374,6.2134,93.26,0.749512816669165
"376",2013-01-16,61787.35,1.3305,2.0409,6.216,94.28,0.751597143930853
"377",2013-01-17,62194.06,1.3356,2.0411,6.2158,95.49,0.748727163821504
"378",2013-01-18,61956.14,1.3303,2.0441,6.2152,95.61,0.751710140569796
"379",2013-01-21,61899.71,1.33035,2.042,6.2174,95.85,0.751681888224903
"380",2013-01-22,61692.29,1.3304,2.0471,6.2196,96.09,0.751653638003608
"381",2013-01-23,61966.26,1.3308,2.0394,6.2178,95.06,0.751427712654043
"382",2013-01-24,61169.83,1.3378,2.0344,6.2179,95.35,0.747495888772612
"383",2013-01-28,60027.07,1.3459,2.0241,6.224,95.95,0.742997250910172
"384",2013-01-29,60406.33,1.3484,1.9912,6.2259,97.62,0.741619697419163
"385",2013-01-30,59336.7,1.3564,1.99,6.2204,97.98,0.737245650250663
"386",2013-01-31,59761.49,1.3584,1.9883,6.2186,97.65,0.736160188457008
"387",2013-02-01,60351.16,1.3692,1.9843,6.2265,97.46,0.730353491089687
"388",2013-02-04,59575.66,1.3527,1.9893,6.2326,96.21,0.739262216308124
"389",2013-02-05,59444.97,1.3569,1.9881,6.2292,96.68,0.736973984818336
"390",2013-02-06,58951.07,1.3528,1.9884,6.2315,96.44,0.739207569485512
"391",2013-02-07,58372.46,1.3382,1.9789,6.2323,95.84,0.747272455537289
"392",2013-02-08,58497.83,1.3366,1.9636,6.2323,95.71,0.748166990872363
"393",2013-02-13,58405.74,1.3448,1.967,6.2323,97.03,0.74360499702558
"394",2013-02-14,58077.31,1.3334,1.9666,6.2323,97.3,0.749962501874906
"395",2013-02-15,57903.3,1.3362,1.96,6.2323,95.95,0.74839095943721
"396",2013-02-18,57613.9,1.33745,1.9676,6.23805,96.32,0.747691502486074
"397",2013-02-19,57314.4,1.3387,1.9597,6.2438,96.69,0.746993351759169
"398",2013-02-20,56177.6,1.335,1.957,6.2371,94.92,0.749063670411985
"399",2013-02-21,56154.68,1.3204,1.972,6.2403,92.79,0.757346258709482
"400",2013-02-22,56697.06,1.3166,1.9705,6.2346,93.12,0.759532128209023
"401",2013-02-25,56617.56,1.3172,1.9676,6.2337,92.74,0.759186152444579
"402",2013-02-26,56948.87,1.3054,1.9818,6.2293,92.63,0.766048720698636
"403",2013-02-27,57273.88,1.3104,1.9807,6.2271,92.84,0.763125763125763
"404",2013-02-28,57424.29,1.3079,1.9754,6.2213,92.03,0.76458444835232
"405",2013-03-01,56883.99,1.2988,1.9848,6.2226,90.71,0.769941484447182
"406",2013-03-04,56499.17,1.2996,1.9827,6.2246,90.13,0.769467528470299
"407",2013-03-05,55950.73,1.3019,1.9693,6.2208,90.88,0.768108149627468
"408",2013-03-06,57940.14,1.299,1.9673,6.2173,90.47,0.769822940723634
"409",2013-03-07,58846.81,1.3098,1.9642,6.22,91.53,0.763475339746526
"410",2013-03-08,58432.75,1.2992,1.9528,6.2145,92.01,0.769704433497537
"411",2013-03-11,58544.79,1.3014,1.9552,6.2179,92.07,0.768403258029814
"412",2013-03-12,58208.61,1.3023,1.9585,6.216,92.44,0.767872226061583
"413",2013-03-13,57385.9,1.2949,1.9619,6.2137,92.47,0.772260406208974
"414",2013-03-14,57281.02,1.2974,1.9676,6.2145,93.03,0.770772313858486
"415",2013-03-15,56869.28,1.3076,1.9749,6.2133,93.49,0.764759865402264
"416",2013-03-18,56972.96,1.2956,1.9871,6.2156,93.71,0.771843161469589
"417",2013-03-19,56361.24,1.2888,1.983,6.2154,92.44,0.775915580384854
"418",2013-03-20,56030.03,1.295,1.9868,6.2117,93.21,0.772200772200772
"419",2013-03-21,55576.67,1.2928,1.9931,6.2141,92.46,0.773514851485149
"420",2013-03-22,55243.4,1.2996,2.0126,6.212,93.41,0.769467528470299
"421",2013-03-25,54873.12,1.2881,2.014,6.2105,94.55,0.776337240897446
"422",2013-03-26,55671.39,1.2858,2.0087,6.2108,95.99,0.777725929382486
"423",2013-03-27,56034.29,1.2782,2.0185,6.2138,96.53,0.782350179940541
"424",2013-03-28,56352.09,1.2842,2.0138,6.2143,97.24,0.778694907335306
"425",2013-04-01,55902.18,1.2857,2.0186,6.2078,97.1,0.777786419849109
"426",2013-04-02,54889.1,1.2836,2.0179,6.1992,97.23,0.779058896852602
"427",2013-04-03,55562.74,1.2847,2.0239,6.1962,95.02,0.778391842453491
"428",2013-04-04,54648.15,1.2854,2.0201,6.2005,93.26,0.777967947720554
"429",2013-04-05,55050.6,1.3027,2.0035,6.2005,92.76,0.767636447378522
"430",2013-04-08,55092.31,1.3008,1.9902,6.2031,93.36,0.768757687576876
"431",2013-04-09,55912.04,1.3092,1.9861,6.2022,94.18,0.763825236785823
"432",2013-04-10,56186.56,1.306,1.981,6.1938,94.59,0.765696784073507
"433",2013-04-11,55400.91,1.3124,1.9736,6.1961,93.44,0.761962816214569
"434",2013-04-12,54962.65,1.3094,1.9761,6.1914,91.23,0.763708568810142
"435",2013-04-15,52949.93,1.3082,1.979,6.1866,88.75,0.764409111756612
"436",2013-04-16,53990.83,1.3141,1.9903,6.1824,88.73,0.760977094589453
"437",2013-04-17,52881.96,1.3049,1.9939,6.172,86.65,0.766342248448157
"438",2013-04-18,53165.91,1.3072,2.0152,6.1811,87.83,0.76499388004896
"439",2013-04-19,53928.92,1.3066,2.0089,6.1772,88.04,0.765345170671973
"440",2013-04-22,54297.73,1.305,2.0154,6.1823,88.81,0.766283524904215
"441",2013-04-23,54884.75,1.3012,2.017,6.179,89.21,0.768521364893944
"442",2013-04-24,54984.23,1.2997,2.0244,6.1782,91.07,0.769408324998076
"443",2013-04-25,54963.32,1.3004,2.0119,6.1707,93.27,0.768994155644417
"444",2013-04-26,54252.04,1.3024,2.0001,6.1647,92.63,0.767813267813268
"445",2013-04-29,54887.25,1.309,1.9999,6.1647,94.09,0.763941940412529
"446",2013-04-30,55910.37,1.3168,2.0017,6.1647,93.22,0.759416767922236
"447",2013-05-02,55321.93,1.3066,2.0095,6.156,93.7,0.765345170671973
"448",2013-05-03,55488.08,1.3112,2.0093,6.1555,95.25,0.762660158633313
"449",2013-05-06,55429.88,1.3067,2.0143,6.1665,95.8,0.765286599831637
"450",2013-05-07,56274.66,1.3085,2.011,6.1539,95.28,0.764233855559801
"451",2013-05-08,55804.8,1.3177,2.003,6.141,96.24,0.758898079987858
"452",2013-05-09,55447.56,1.3105,2.0051,6.1306,96.09,0.763067531476536
"453",2013-05-10,55107.8,1.2955,2.0231,6.1415,95.81,0.771902740254728
"454",2013-05-13,54447.77,1.2981,2.015,6.1465,94.76,0.77035667514059
"455",2013-05-14,54666.82,1.2969,2.0063,6.1426,93.96,0.77106947335955
"456",2013-05-15,54936.41,1.2857,2.0233,6.1454,93.95,0.777786419849109
"457",2013-05-16,54772.62,1.2898,2.0254,6.1487,94.85,0.775314002170879
"458",2013-05-17,55164.27,1.2818,2.0354,6.141,95.72,0.780152909970354
"459",2013-05-20,55700.77,1.2865,2.0333,6.1386,96.29,0.777302759424796
"460",2013-05-21,56265.32,1.291,2.0402,6.1353,95.55,0.774593338497289
"461",2013-05-22,56429.27,1.2864,2.0387,6.1309,93.98,0.777363184079602
"462",2013-05-23,56349.91,1.2944,2.0537,6.1337,94.12,0.772558714462299
"463",2013-05-24,56406.21,1.292,2.0495,6.1311,93.84,0.773993808049536
"464",2013-05-27,56395.94,1.2895,2.0527,6.1262,94.245,0.775494377665762
"465",2013-05-28,56036.26,1.287,2.0616,6.1213,94.65,0.777000777000777
"466",2013-05-29,54634.69,1.2944,2.0894,6.1264,93.13,0.772558714462299
"467",2013-05-31,53506.08,1.2988,2.1319,6.134,91.93,0.769941484447182
"468",2013-06-03,53944.36,1.3098,2.1355,6.1312,93.41,0.763475339746526
"469",2013-06-04,54017.9,1.3075,2.1282,6.1285,93.36,0.764818355640535
"470",2013-06-05,52798.63,1.3088,2.1235,6.1276,93.66,0.764058679706601
"471",2013-06-06,52884.83,1.3248,2.125,6.1359,94.71,0.754830917874396
"472",2013-06-07,51618.63,1.3242,2.1372,6.1333,96.11,0.755172934602024
"473",2013-06-10,51316.65,1.3234,2.1506,6.1333,95.82,0.755629439322956
"474",2013-06-11,49769.93,1.3278,2.1521,6.1333,95.5,0.753125470703419
"475",2013-06-12,49180.58,1.3354,2.142,6.1333,95.98,0.748839299086416
"476",2013-06-13,50414.89,1.3314,2.1447,6.1341,96.66,0.751089079164789
"477",2013-06-14,49332.34,1.333,2.1367,6.1306,97.83,0.750187546886722
"478",2013-06-17,49088.65,1.3341,2.1538,6.1248,97.86,0.74956899782625
"479",2013-06-18,49464.94,1.3407,2.1706,6.1283,98.46,0.745879018423212
"480",2013-06-19,47893.06,1.3404,2.1744,6.1264,98.24,0.746045956430916
"481",2013-06-20,48214.43,1.3214,2.2523,6.1277,94.89,0.756773119418798
"482",2013-06-21,47056.04,1.3113,2.2648,6.1328,93.81,0.762601998017235
"483",2013-06-24,45965.05,1.3091,2.2515,6.1441,95.07,0.763883584141777
"484",2013-06-25,46893.04,1.308,2.2185,6.1448,95.25,0.764525993883792
"485",2013-06-26,47171.98,1.3006,2.1975,6.1468,95.47,0.768875903429187
"486",2013-06-27,47609.46,1.3016,2.1846,6.1488,97,0.768285187461586
"487",2013-06-28,47457.13,1.301,2.2156,6.1374,96.36,0.768639508070715
"488",2013-07-01,47229.59,1.306,2.2297,6.1325,97.94,0.765696784073507
"489",2013-07-02,45228.95,1.3017,2.2412,6.1327,99.65,0.768226165783207
"490",2013-07-03,45044.03,1.3005,2.2634,6.1301,101.92,0.768935024990388
"491",2013-07-04,45763.16,1.2918,2.2595,6.13125,102.505,0.774113639882335
"492",2013-07-05,45210.49,1.2831,2.2645,6.1324,103.09,0.779362481490141
"493",2013-07-08,45075.5,1.2863,2.2583,6.1337,103.03,0.777423618129519
"494",2013-07-10,45483.43,1.2846,2.2697,6.1336,106.41,0.778452436556126
"495",2013-07-11,46626.26,1.3046,2.2672,6.135,104.77,0.766518473095202
"496",2013-07-12,45533.24,1.3048,2.267,6.1373,105.85,0.766400980993256
"497",2013-07-15,46738.9,1.3039,2.2548,6.1373,106.2,0.766929979292891
"498",2013-07-16,46869.29,1.3144,2.2353,6.1345,105.88,0.76080340839927
"499",2013-07-17,47407.31,1.3094,2.2372,6.1351,106.39,0.763708568810142
"500",2013-07-18,47656.92,1.3078,2.2297,6.1408,107.94,0.764642911760208
"501",2013-07-19,47400.23,1.3142,2.2364,6.1377,108,0.760919190381981
"502",2013-07-22,48574.09,1.3193,2.2386,6.1404,106.61,0.757977715455166
"503",2013-07-23,48819.52,1.3212,2.2267,6.1369,107.13,0.756887677868604
"504",2013-07-24,48374.23,1.3228,2.2348,6.1358,105.41,0.755972180223768
"505",2013-07-25,49066.75,1.3234,2.2497,6.1346,105.47,0.755629439322956
"506",2013-07-26,49422.05,1.3269,2.2488,6.1316,104.76,0.753636295123973
"507",2013-07-29,49212.33,1.3262,2.2609,6.1323,104.61,0.754034082340522
"508",2013-07-30,48561.78,1.3266,2.2734,6.1315,103.14,0.753806723955978
"509",2013-07-31,48234.49,1.3282,2.2903,6.1284,105.1,0.752898659840386
"510",2013-08-01,49140.78,1.3217,2.2914,6.1302,107.93,0.756601346750397
"511",2013-08-02,48474.04,1.3268,2.2933,6.1293,106.94,0.753693096171239
"512",2013-08-05,48436.44,1.3257,2.301,6.1245,106.61,0.75431847325941
"513",2013-08-06,47421.85,1.3296,2.2955,6.1215,105.32,0.752105896510229
"514",2013-08-07,47446.71,1.3329,2.3028,6.119,104.41,0.750243829244505
"515",2013-08-08,48928.82,1.3392,2.2882,6.1207,103.45,0.746714456391876
"516",2013-08-09,49874.9,1.3338,2.2748,6.1217,106.04,0.749737591842855
"517",2013-08-12,50299.49,1.3312,2.2722,6.1218,106.19,0.751201923076923
"518",2013-08-13,50600.55,1.3247,2.3035,6.1217,106.78,0.754887899146977
"519",2013-08-14,50895.92,1.3256,2.3118,6.1191,106.89,0.754375377187689
"520",2013-08-15,50908.34,1.3263,2.3434,6.1123,107.43,0.753977229887657
"521",2013-08-16,51538.78,1.3321,2.3565,6.1145,107.58,0.750694392312889
"522",2013-08-19,51574.09,1.3348,2.398,6.1227,107.14,0.749175906502847
"523",2013-08-20,50507.02,1.3426,2.3943,6.1241,104.9,0.74482347683599
"524",2013-08-21,50405.2,1.3368,2.4169,6.1229,103.93,0.748055056852184
"525",2013-08-22,51397.66,1.3362,2.4457,6.1206,104.93,0.74839095943721
"526",2013-08-23,52197.06,1.3392,2.3868,6.12,106.48,0.746714456391876
"527",2013-08-26,51429.48,1.3369,2.3705,6.1202,105.88,0.747999102401077
"528",2013-08-27,50091.55,1.3387,2.3998,6.1212,109.11,0.746993351759169
"529",2013-08-28,49866.92,1.3326,2.3515,6.1202,110.17,0.75041272699985
"530",2013-08-29,49921.88,1.3228,2.3578,6.1203,108.51,0.755972180223768
"531",2013-08-30,50011.75,1.3196,2.3725,6.1193,107.98,0.757805395574416
"532",2013-09-02,51835.15,1.318,2.3643,6.11985,108.325,0.758725341426404
"533",2013-09-03,51625.5,1.3164,2.3897,6.1204,108.67,0.759647523549073
"534",2013-09-04,51716.16,1.3212,2.3538,6.1199,107.29,0.756887677868604
"535",2013-09-05,52351.86,1.312,2.3314,6.1194,108.5,0.76219512195122
"536",2013-09-06,53749.42,1.3166,2.2979,6.1202,110.62,0.759532128209023
"537",2013-09-09,54251.85,1.326,2.2868,6.1209,109.62,0.754147812971342
"538",2013-09-10,53979.03,1.326,2.2779,6.1195,107.48,0.754147812971342
"539",2013-09-11,53570.46,1.3301,2.2947,6.1183,107.65,0.751823171190136
"540",2013-09-12,53307.09,1.3315,2.2769,6.1178,108.72,0.751032669921142
"541",2013-09-13,53797.51,1.3276,2.2785,6.1186,108.31,0.753238927387767
"542",2013-09-16,53821.63,1.335,2.2649,6.1198,106.54,0.749063670411985
"543",2013-09-17,54271.25,1.3357,2.2617,6.1213,105.36,0.748671108781912
"544",2013-09-18,55702.9,1.3351,2.2489,6.121,108.23,0.749007564976406
"545",2013-09-19,55095.69,1.3527,2.2036,6.121,106.26,0.739262216308124
"546",2013-09-20,54110.03,1.3522,2.2053,6.121,104.7,0.739535571660997
"547",2013-09-23,54602.38,1.352,2.2033,6.1201,103.62,0.739644970414201
"548",2013-09-24,54431.05,1.349,2.2031,6.1208,103.22,0.741289844329133
"549",2013-09-25,54261.11,1.3536,2.2224,6.119,102.68,0.738770685579196
"550",2013-09-26,53782.97,1.3484,2.2285,6.1194,103.1,0.741619697419163
"551",2013-09-27,53738.92,1.3537,2.2571,6.1179,102.86,0.73871611139839
"552",2013-09-30,52338.19,1.3535,2.23,6.12,102.36,0.73882526782416
"553",2013-10-01,53179.46,1.3534,2.2123,6.12,102.09,0.738879858135067
"554",2013-10-02,53100.18,1.3592,2.2088,6.12,104.15,0.735726898175397
"555",2013-10-03,52489.86,1.3642,2.2069,6.12,103.29,0.733030347456385
"556",2013-10-04,52848.97,1.3582,2.2051,6.12,103.83,0.736268590781917
"557",2013-10-07,52417.1,1.3569,2.2087,6.12,103.07,0.736973984818336
"558",2013-10-08,52312.44,1.3582,2.2016,6.1206,103.54,0.736268590781917
"559",2013-10-09,52547.71,1.3513,2.2054,6.1209,101.63,0.740028121068601
"560",2013-10-10,52996.64,1.3535,2.185,6.1156,103.08,0.73882526782416
"561",2013-10-11,53149.62,1.3559,2.1821,6.1204,102.17,0.737517516041006
"562",2013-10-14,54170.6,1.35265,2.1817,6.1115,102.46,0.739289542749418
"563",2013-10-15,54980.64,1.3494,2.1818,6.1026,101.15,0.741070105231955
"564",2013-10-16,55973.03,1.349,2.1629,6.0996,102.34,0.741289844329133
"565",2013-10-17,55358.13,1.3664,2.1611,6.098,100.72,0.731850117096019
"566",2013-10-18,55378.46,1.3693,2.1616,6.0966,100.87,0.730300153363032
"567",2013-10-21,56077.43,1.3672,2.1738,6.0924,99.28,0.731421884142774
"568",2013-10-22,56460.38,1.3778,2.176,6.0925,97.63,0.725794745246044
"569",2013-10-23,55440.03,1.3786,2.1826,6.0833,96.9,0.725373567387204
"570",2013-10-24,54877.15,1.381,2.2003,6.0815,96.65,0.724112961622013
"571",2013-10-25,54154.15,1.3794,2.1848,6.0838,97.4,0.724952878062926
"572",2013-10-28,55073.37,1.3786,2.1846,6.0853,98.74,0.725373567387204
"573",2013-10-29,54538.8,1.377,2.1804,6.0897,98.29,0.726216412490922
"574",2013-10-30,54172.82,1.3771,2.1888,6.0936,96.81,0.726163677292862
"575",2013-10-31,54256.2,1.3594,2.2026,6.0943,96.29,0.735618655289098
"576",2013-11-01,54013.24,1.3488,2.2468,6.0993,94.56,0.741399762752076
"577",2013-11-04,54436.92,1.3516,2.2426,6.098,94.58,0.739863865048831
"578",2013-11-05,53831.85,1.347,2.2747,6.0966,93.4,0.742390497401633
"579",2013-11-06,53384.6,1.353,2.2785,6.0925,94.74,0.73909830007391
"580",2013-11-07,52740.79,1.339,2.2825,6.0906,94.25,0.746825989544436
"581",2013-11-08,52248.86,1.3357,2.317,6.0903,94.56,0.748671108781912
"582",2013-11-11,52623.87,1.33925,2.3142,6.091,95.13,0.746686578308755
"583",2013-11-12,51804.33,1.3428,2.3362,6.0917,93.12,0.74471254095919
"584",2013-11-13,52230.29,1.3456,2.3234,6.0926,93.91,0.743162901307967
"585",2013-11-14,53451.6,1.3468,2.3289,6.092,93.76,0.742500742500742
"586",2013-11-18,54307.04,1.352,2.2828,6.0918,93.03,0.739644970414201
"587",2013-11-19,53032.91,1.3529,2.2662,6.0924,93.35,0.73915293074137
"588",2013-11-21,52688.02,1.347,2.3067,6.0914,95.35,0.742390497401633
"589",2013-11-22,52800.74,1.3547,2.2913,6.0935,94.53,0.738170812726065
"590",2013-11-25,52263.51,1.3502,2.2871,6.0916,93.86,0.740631017627018
"591",2013-11-26,51446.91,1.3555,2.304,6.0925,93.41,0.737735153080044
"592",2013-11-27,51861.21,1.3563,2.3058,6.0922,92.05,0.737300007373
"593",2013-11-28,51846.83,1.35845,2.3208,6.0922,92.3,0.73613309286319
"594",2013-11-29,52482.49,1.3606,2.3249,6.0922,92.55,0.734969866235484
"595",2013-12-02,51244.87,1.3552,2.3449,6.0927,93.61,0.737898465171193
"596",2013-12-03,50348.89,1.3604,2.3558,6.0914,95.83,0.735077918259335
"597",2013-12-04,50215.79,1.3555,2.374,6.0913,96.97,0.737735153080044
"598",2013-12-05,50787.63,1.3664,2.3747,6.0903,97.14,0.731850117096019
"599",2013-12-06,50944.27,1.369,2.3525,6.0815,97.48,0.730460189919649
"600",2013-12-09,51165.38,1.3726,2.3225,6.0643,97.1,0.728544368352033
"601",2013-12-10,50993.02,1.3765,2.3102,6.0705,98.32,0.726480203414457
"602",2013-12-11,50067.99,1.3798,2.3262,6.0712,97.25,0.724742716335701
"603",2013-12-12,50121.61,1.3752,2.3338,6.071,97.21,0.72716695753345
"604",2013-12-13,50051.18,1.3724,2.3354,6.071,96.27,0.728650539201399
"605",2013-12-16,50279.61,1.3757,2.3255,6.0713,97.18,0.726902667732791
"606",2013-12-17,50090.35,1.3748,2.3221,6.0707,96.99,0.72737852778586
"607",2013-12-18,50563.43,1.3766,2.3274,6.0713,97.59,0.726427429899753
"608",2013-12-19,51633.43,1.3666,2.3528,6.0711,98.4,0.731743011854237
"609",2013-12-20,51185.74,1.3673,2.3817,6.0711,99.11,0.731368390258173
"610",2013-12-23,51356.1,1.3701,2.3706,6.0697,98.62,0.729873731844391
"611",2013-12-26,51221.01,1.369,2.3507,6.0744,99.18,0.730460189919649
"612",2013-12-27,51266.56,1.3766,2.3538,6.0684,99.94,0.726427429899753
"613",2013-12-30,51507.16,1.3816,2.3426,6.0617,98.9,0.723798494499131
"614",2014-01-02,50341.25,1.367,2.3975,6.0504,95.14,0.731528895391368
"615",2014-01-03,50981.09,1.3606,2.3741,6.0505,93.66,0.734969866235484
"616",2014-01-06,50973.62,1.3636,2.3789,6.0524,93.12,0.733352889410384
"617",2014-01-07,50430.02,1.3618,2.3634,6.0507,93.31,0.734322220590395
"618",2014-01-08,50576.64,1.3586,2.3779,6.051,91.9,0.736051818047991
"619",2014-01-09,49321.68,1.3591,2.396,6.054,91.36,0.735781031565006
"620",2014-01-10,49696.45,1.3664,2.3819,6.0519,92.39,0.731850117096019
"621",2014-01-13,49426.9,1.3647,2.3491,6.0432,91.45,0.7327617791456
"622",2014-01-14,49703.1,1.3682,2.3617,6.0402,92.15,0.730887297178775
"623",2014-01-15,50105.37,1.3604,2.347,6.0459,93.78,0.735077918259335
"624",2014-01-16,49696.28,1.36,2.3683,6.0555,93.54,0.735294117647059
"625",2014-01-17,49181.86,1.3554,2.3601,6.05,93.96,0.737789582411096
"626",2014-01-20,48708.41,1.3557,2.3335,6.05015,94.235,0.737626318507044
"627",2014-01-21,48542.07,1.356,2.3608,6.0503,94.51,0.737463126843658
"628",2014-01-22,49299.66,1.3546,2.3601,6.0508,96.35,0.738225306363502
"629",2014-01-23,48320.64,1.368,2.3761,6.0515,97.23,0.730994152046784
"630",2014-01-24,47787.38,1.368,2.4129,6.0486,96.66,0.730994152046784
"631",2014-01-27,47701.05,1.3679,2.4044,6.0478,95.82,0.731047591198187
"632",2014-01-28,47840.93,1.3662,2.4165,6.0506,97.49,0.731957253696384
"633",2014-01-29,47556.78,1.3663,2.4397,6.0554,97.34,0.731903681475518
"634",2014-01-30,47244.26,1.3549,2.4224,6.06,98.25,0.738061849582995
"635",2014-01-31,47638.99,1.35,2.4263,6.059,97.55,0.740740740740741
"636",2014-02-03,46147.52,1.3523,2.409,6.06,96.44,0.739480884419138
"637",2014-02-04,46964.22,1.3507,2.4177,6.06,97.24,0.740356852002665
"638",2014-02-05,46624.39,1.3519,2.4106,6.06,97.4,0.739699681929137
"639",2014-02-06,47738.09,1.3604,2.4041,6.06,97.84,0.735077918259335
"640",2014-02-07,48073.6,1.3614,2.3817,6.0629,99.98,0.734537975613339
"641",2014-02-10,47710.82,1.3644,2.3936,6.0591,100.12,0.732922896511287
"642",2014-02-11,48462.79,1.3654,2.4076,6.0601,99.96,0.732386113959279
"643",2014-02-12,48216.89,1.3592,2.4086,6.0614,100.38,0.735726898175397
"644",2014-02-13,47812.83,1.3669,2.4238,6.0631,100.27,0.731582412758797
"645",2014-02-14,48201.11,1.369,2.3924,6.0666,100.31,0.730460189919649
"646",2014-02-17,47576.33,1.3724,2.387,6.06685,101.425,0.728650539201399
"647",2014-02-18,46599.76,1.3758,2.3983,6.0671,102.54,0.726849832824539
"648",2014-02-19,47150.83,1.3762,2.3986,6.0762,103.46,0.726638569975294
"649",2014-02-20,47288.61,1.369,2.3799,6.0832,103.2,0.730460189919649
"650",2014-02-21,47380.24,1.3722,2.3625,6.0912,102.53,0.728756740999854
"651",2014-02-24,47393.5,1.3744,2.3391,6.0982,103.17,0.727590221187427
"652",2014-02-25,46715.91,1.3749,2.3367,6.1243,102.2,0.727325623681722
"653",2014-02-26,46599.21,1.3668,2.3454,6.1243,102.93,0.731635937957272
"654",2014-02-27,47606.75,1.3724,2.3436,6.1279,102.68,0.728650539201399
"655",2014-02-28,47094.4,1.3806,2.3334,6.1448,102.88,0.724322758221063
"656",2014-03-05,46589,1.3734,2.324,6.128,101.75,0.72811999417504
"657",2014-03-06,47093.13,1.3848,2.3094,6.1183,101.82,0.72212593876372
"658",2014-03-07,46244.07,1.3868,2.3382,6.1258,102.82,0.721084511104702
"659",2014-03-10,45533.2,1.388,2.341,6.1383,101.39,0.720461095100865
"660",2014-03-11,45697.62,1.3867,2.3461,6.1397,100.29,0.721136511141559
"661",2014-03-12,45861.81,1.3904,2.3649,6.1448,98.29,0.71921749136939
"662",2014-03-13,45443.83,1.3927,2.3486,6.1359,98.57,0.718029726430674
"663",2014-03-14,44965.66,1.3924,2.3638,6.15,99.23,0.718184429761563
"664",2014-03-17,45117.8,1.3927,2.3518,6.1779,98.43,0.718029726430674
"665",2014-03-18,46150.96,1.3913,2.3522,6.1918,100.08,0.718752246100769
"666",2014-03-19,46567.23,1.391,2.3338,6.1934,100.71,0.718907260963336
"667",2014-03-20,47278.48,1.3784,2.342,6.2273,99.68,0.725478816018572
"668",2014-03-21,47380.94,1.3783,2.3245,6.2248,99.97,0.725531451788435
"669",2014-03-24,47993.42,1.3784,2.3248,6.1956,100.05,0.725478816018572
"670",2014-03-25,48180.14,1.3777,2.3124,6.201,99.66,0.725847426870872
